Date,Open,High,Low,Close,Volume
1/20/2017,115.879997,116.25,114.809998,115.07,2781400
1/23/2017,114.779999,115.269997,114.610001,114.82,2320000
1/24/2017,115.199997,116.639999,114.839996,116.480003,2810100
1/25/2017,116.900002,118.360001,116.699997,117.57,2905900
1/26/2017,116.989998,117.440002,115.620003,115.93,2864600
1/27/2017,116.199997,116.440002,115.07,115.349998,2545100
1/30/2017,115.32,115.330002,113.410004,114.629997,2529700
1/31/2017,113.970001,114.019997,112.610001,113.870003,2339000
2/1/2017,113.800003,114.769997,112.309998,113.209999,2471600
2/2/2017,113.150002,113.769997,112.709999,113.639999,2450500
2/3/2017,114,114.830002,113.339996,114.489998,1663700
2/6/2017,114.07,115.220001,113.379997,114.18,2019400
2/7/2017,114.949997,116.169998,114.949997,115.919998,2538200
2/8/2017,116.150002,116.150002,114.919998,115.43,2373700
2/9/2017,115.43,117.459999,115.43,116.980003,2117100
2/10/2017,116.699997,118.839996,116.519997,117.599998,2183000
2/13/2017,117.900002,118.949997,117.730003,118.589996,1988400
2/14/2017,118.470001,120,118.410004,120,2559400
2/15/2017,119.610001,120.169998,119.300003,119.93,1951100
2/16/2017,119.93,120.989998,119.529999,120.720001,1966900
2/17/2017,120.510002,121.290001,120.099998,121.230003,1904900
2/21/2017,120.629997,122.220001,120.57,122.099998,2117100
2/22/2017,121.660004,122.879997,121.580002,122.209999,1557000
2/23/2017,122.589996,122.709999,121.730003,122.480003,1439600
2/24/2017,122,123.43,121.599998,123.43,1447700
2/27/2017,123.010002,123.43,122.480003,122.790001,1679800
2/28/2017,122.75,123.089996,121.93,122.5,1744900
3/1/2017,123.239998,124.290001,122.459999,124.07,1879700
3/2/2017,123.989998,124.43,123.559998,124.349998,1896600
3/3/2017,124.199997,124.25,122.989998,123.639999,2123000
3/6/2017,122.989998,123.43,122.529999,123.239998,1814100
3/7/2017,123.629997,124.379997,123.120003,124.139999,2705300
3/8/2017,124.110001,124.790001,123.779999,124.459999,2168600
3/9/2017,124.370003,124.370003,122.650002,123.18,2338100
3/10/2017,123.650002,124.330002,123.07,123.93,1931100
3/13/2017,124.230003,124.75,123.470001,124.040001,2233700
3/14/2017,124.169998,124.730003,123.629997,123.910004,1627800
3/15/2017,123.410004,124.989998,123.029999,124.800003,2087700
3/16/2017,124.889999,125.190002,123.610001,124.099998,2182000
3/17/2017,124.709999,125.449997,123.830002,125.220001,4603600
3/20/2017,125.220001,125.389999,124.169998,124.389999,2257400
3/21/2017,125.080002,125.410004,123.629997,124.639999,3219900
3/22/2017,125.029999,126.529999,124.470001,126.480003,4288600
3/23/2017,122.709999,123.010002,120.540001,120.760002,7116800
3/24/2017,120.779999,121.309998,118.760002,118.980003,3949800
3/27/2017,118.730003,119.800003,118.300003,119.389999,3122800
3/28/2017,119.82,122.339996,119.010002,121.349998,5516000
3/29/2017,121.660004,121.709999,120.150002,120.980003,2438900
3/30/2017,120.889999,121,120.050003,120.519997,2030200
3/31/2017,120.709999,121.209999,119.839996,119.879997,2102800
4/3/2017,118,118.169998,117,117.639999,3917500
4/4/2017,117.279999,118.07,117.279999,118.040001,1690600
4/5/2017,118.239998,119.089996,117.489998,117.639999,1902100
4/6/2017,117.68,117.93,116.760002,116.809998,2049600
4/7/2017,117,117.739998,116.5,117.440002,2408000
4/10/2017,117.5,118.559998,117.370003,117.839996,2308300
4/11/2017,116.18,116.800003,115.790001,116.080002,2295300
4/12/2017,116.050003,116.400002,115.470001,115.580002,2087800
4/13/2017,115.360001,115.889999,114.82,114.860001,1838900
4/17/2017,114.879997,115.730003,114.879997,115.720001,1168300
4/18/2017,115.5,116.360001,115.389999,116.239998,1978100
4/19/2017,116.370003,117.360001,116,116.949997,2185400
4/20/2017,117.650002,119.860001,117.379997,119.209999,3743500
4/21/2017,119.739998,119.980003,119.029999,119.230003,2639000
4/24/2017,119.940002,120.510002,119.110001,119.360001,2106800
4/25/2017,119.379997,119.940002,118.68,118.690002,1947200
4/26/2017,118.730003,119.459999,118.400002,118.980003,1581400
4/27/2017,119.120003,120.620003,119.120003,120.489998,2008200
4/28/2017,120.190002,121.349998,120.029999,121.300003,2473500
5/1/2017,121.370003,121.690002,121.099998,121.25,1931900
5/2/2017,121.290001,121.709999,120.209999,120.68,2697100
5/3/2017,120.43,120.870003,119.669998,120.300003,1762100
5/4/2017,120.75,120.989998,120.220001,120.82,1557500
5/5/2017,120.910004,121.519997,120.769997,121.519997,1716900
5/8/2017,121.099998,121.519997,120.760002,121.110001,1522100
5/9/2017,121.300003,121.629997,120.910004,121.07,1094400
5/10/2017,121.07,121.370003,120.559998,121.199997,1343600
5/11/2017,120.75,120.900002,119.669998,120.800003,1835200
5/12/2017,120.379997,121.5,120.379997,120.959999,2362300
5/15/2017,120.959999,122.540001,120.760002,122.25,1772200
5/16/2017,122.690002,123.309998,122.220001,123.139999,2180600
5/17/2017,123.139999,123.139999,120.339996,120.440002,2277900
5/18/2017,120.860001,121.029999,119.410004,120.400002,1968800
5/19/2017,121.010002,121.209999,120.190002,120.980003,2190100
5/22/2017,121.599998,122.839996,121.220001,122.709999,1912500
5/23/2017,122.860001,123.07,121.800003,122.150002,1472300
5/24/2017,120.43,122.150002,120.300003,121.949997,2026900
5/25/2017,122.75,123.559998,122.199997,123.099998,1425500
5/26/2017,122.940002,123.110001,122.519997,122.889999,1414500
5/30/2017,122.610001,123.970001,122.349998,123.769997,1373000
5/31/2017,124,124.599998,123.529999,124.470001,2655600
6/1/2017,124.93,125.290001,123.860001,125.290001,1902600
6/2/2017,125.370003,125.980003,124.889999,125.739998,1766000
6/5/2017,126,126.980003,125.440002,126.580002,1950000
6/6/2017,126.190002,127,126.010002,126.330002,1513600
6/7/2017,126.080002,126.769997,125.529999,126.550003,1640400
6/8/2017,126.550003,127,125.519997,126.169998,2119100
6/9/2017,126,126.739998,124.980003,125.82,1929200
6/12/2017,125.529999,126.300003,124.730003,126.300003,2355800
6/13/2017,126.440002,127.559998,126.080002,127.07,2434100
6/14/2017,127.800003,128,126.699997,127.25,1861200
6/15/2017,126.279999,127.360001,124.5,127.029999,2196300
6/16/2017,127.519997,128,126.529999,127.559998,2965400
6/19/2017,128.470001,128.470001,127.389999,127.769997,2123000
6/20/2017,127.330002,127.639999,126.379997,126.529999,2356400
6/21/2017,127.07,127.18,126.029999,127.110001,3257900
6/22/2017,122.970001,123.900002,119.099998,122.080002,8691100
6/23/2017,122.139999,123.620003,121.720001,122.739998,3817800
6/26/2017,123.150002,124.050003,122.279999,122.339996,2623000
6/27/2017,122.5,122.839996,122,122.190002,2214800
6/28/2017,122.779999,123.830002,122.190002,123.739998,1727500
6/29/2017,123.5,123.5,122.610001,122.989998,2687300
6/30/2017,123.300003,124.400002,123.150002,123.68,2290300
7/3/2017,123.82,124.879997,123.790001,123.93,1236200
7/5/2017,124,124.779999,123.989998,124.050003,1328600
7/6/2017,123.349998,123.629997,122.029999,122.940002,1938100
7/7/2017,123.550003,124.75,123.07,124.209999,1889400
7/10/2017,124.050003,124.370003,123.589996,124.059998,1301500
7/11/2017,124.059998,124.099998,123.199997,123.849998,1379800
7/12/2017,124.300003,125.480003,124.120003,125.470001,2017900
7/13/2017,125.699997,126.349998,125.440002,125.730003,1713700
7/14/2017,126.190002,126.959999,125.730003,126.699997,1752900
7/17/2017,126.769997,127.050003,126.150002,126.419998,2005600
7/18/2017,126.25,127.57,125.480003,127.370003,1641400
7/19/2017,127.5,128,126.720001,127.779999,2275300
7/20/2017,127.900002,128.759995,127.650002,128.539993,1655300
7/21/2017,128.539993,128.960007,128.009995,128.850006,1765400
7/24/2017,128.270004,128.5,127.589996,128.009995,1763200
7/25/2017,128.25,129.309998,127.68,128.949997,1600000
7/26/2017,129,129.610001,128.740005,129.509995,1615300
7/27/2017,129.699997,129.699997,127.419998,128.160004,2097000
7/28/2017,127.980003,128.529999,127.309998,128.399994,1133900
7/31/2017,128.5,129.160004,128.190002,128.820007,1584400
8/1/2017,129.100006,129.889999,128.949997,129.860001,3465700
8/2/2017,129.699997,129.839996,128.529999,128.619995,1318300
8/3/2017,129.220001,130.279999,127.989998,130.020004,3559700
8/4/2017,130.059998,130.669998,129.539993,130.199997,1283200
8/7/2017,129.830002,130.350006,129.380005,129.679993,952900
8/8/2017,129.320007,129.889999,128.940002,129.130005,1099500
8/9/2017,129.009995,129.779999,128.919998,129.619995,1216900
8/10/2017,129.220001,129.779999,128.190002,128.240005,1800900
8/11/2017,128.669998,128.710007,128.119995,128.199997,1105500
8/14/2017,128.880005,129.869995,128.630005,129.690002,1417200
8/15/2017,129.410004,129.800003,128.740005,129.380005,1152500
8/16/2017,129.660004,130.490005,129.399994,130.029999,1935500
8/17/2017,129.880005,130.029999,127.559998,127.589996,1567200
8/18/2017,127.730003,128.289993,127.269997,127.440002,1263500
8/21/2017,127.489998,128.309998,127.260002,128.169998,1284500
8/22/2017,128.559998,129.470001,127.989998,129.309998,959500
8/23/2017,128.679993,129.139999,128.279999,128.360001,1543300
8/24/2017,128.589996,129.080002,128.270004,128.669998,1099000
8/25/2017,129.320007,129.779999,129.179993,129.389999,1252400
8/28/2017,129.710007,129.899994,129.020004,129.240005,999900
8/29/2017,128.470001,129.990005,128.289993,129.660004,1170800
8/30/2017,129.649994,129.960007,129.089996,129.789993,1149100
8/31/2017,130,130.919998,129.830002,130.759995,2003500
9/1/2017,130.949997,130.949997,129.869995,130.100006,1528300
9/5/2017,130.100006,130.389999,129.100006,129.770004,2442400
9/6/2017,130.210007,131.380005,130.050003,131.119995,1549900
9/7/2017,131.5,134.830002,131.360001,134.240005,2094800
9/8/2017,134.410004,134.970001,133.649994,133.720001,2178800
9/11/2017,134.619995,136.259995,133.610001,136.229996,1667200
9/12/2017,136.559998,136.949997,136.009995,136.220001,1658800
9/13/2017,135.910004,136.169998,134.210007,134.779999,3078600
9/14/2017,134.5,135.240005,134,134.860001,3290500
9/15/2017,135,135.649994,134.039993,135.350006,3713500
9/18/2017,135.490005,137.350006,135.490005,136.940002,2496500
9/19/2017,137,137.789993,136.710007,136.710007,2379600
9/20/2017,136.009995,138.149994,136.009995,138.009995,1997700
9/21/2017,137.949997,138.119995,136.570007,136.660004,2007000
9/22/2017,136.679993,138,136.5,137.899994,1918500
9/25/2017,137.940002,138.270004,137.259995,138.160004,2463200
9/26/2017,138.5,138.699997,136.75,136.839996,2911500
9/27/2017,137.320007,137.539993,136.119995,136.639999,3885500
9/28/2017,132.789993,137.679993,132.270004,136.320007,4246400
9/29/2017,136.910004,137.570007,134.839996,135.070007,3312000
10/2/2017,135.229996,135.839996,134.619995,135.440002,2667500
10/3/2017,134.839996,135.970001,133.660004,134.25,2534900
10/4/2017,134.520004,135.679993,134.460007,135.160004,2193000
10/5/2017,135.5,136.369995,135.270004,136.220001,1666100
10/6/2017,136.160004,136.970001,135.720001,136.25,1275700
10/9/2017,136.25,137,136.029999,136.990005,1012100
10/10/2017,137,138,136.850006,137.520004,1804100
10/11/2017,137.190002,137.520004,136.410004,136.910004,2648200
10/12/2017,136.979996,139.649994,136.139999,139.199997,2872200
10/13/2017,139.580002,140,138.199997,139.199997,1687200
10/16/2017,139.429993,139.570007,138.119995,139.089996,1453100
10/17/2017,138.910004,139.279999,138.279999,138.649994,1446700
10/18/2017,138.229996,138.630005,137.360001,137.419998,1584800
10/19/2017,137.449997,138.669998,136.839996,138.619995,1351700
10/20/2017,139.169998,139.5,138.509995,139.490005,1368900
10/23/2017,139.75,140.169998,139.050003,139.330002,1518200
10/24/2017,139.339996,139.429993,138.050003,138.910004,1215000
10/25/2017,139,141.240005,138.660004,141.160004,2354700
10/26/2017,141.580002,142.910004,141.339996,141.970001,1965500
10/27/2017,142.639999,143.610001,141.990005,143.279999,2367600
10/30/2017,143.389999,143.779999,142.130005,143.289993,2145000
10/31/2017,143.179993,143.289993,142.160004,142.360001,2255300
11/1/2017,142.259995,143.190002,141.470001,142.960007,2060100
11/2/2017,142.5,143.779999,141.929993,143.429993,1585200
11/3/2017,143.429993,144.690002,143.100006,144.039993,1336000
11/6/2017,143.119995,144.210007,142.289993,143.929993,1488700
11/7/2017,144.479996,144.479996,142.940002,143.5,1284400
11/8/2017,143.759995,145,143,144.889999,1208300
11/9/2017,144.610001,144.729996,142.970001,143.830002,1288500
11/10/2017,143.520004,144.070007,142.699997,143.889999,922500
11/13/2017,143.610001,144.279999,143.160004,143.919998,1456200
11/14/2017,143.410004,145.5,142.770004,144.960007,1811900
11/15/2017,144.410004,145,143.679993,144.259995,1792800
11/16/2017,144.960007,147.279999,144.600006,147.039993,2040100
11/17/2017,146.389999,146.789993,144.75,145.449997,2557100
11/20/2017,145.369995,146.850006,144.880005,146.570007,1602600
11/21/2017,147,148.470001,146.410004,148.009995,1732000
11/22/2017,147.850006,148.320007,147.029999,147.110001,1263700
11/24/2017,148.169998,148.169998,146.800003,147.630005,601800
11/27/2017,148,148.100006,147.429993,147.5,1352100
11/28/2017,148.009995,148.490005,146.649994,148.039993,1925900
11/29/2017,148.559998,148.559998,145.229996,146.949997,1973000
11/30/2017,147,148.600006,146.800003,148.009995,2837100
12/1/2017,147.699997,148.360001,145.75,146.570007,1971600
12/4/2017,147.5,147.970001,146.080002,147.149994,2099800
12/5/2017,147.240005,148.479996,146.789993,147.669998,1398900
12/6/2017,147.979996,148.479996,147.270004,148.270004,1363400
12/7/2017,148,148.660004,147.240005,148.600006,1526400
12/8/2017,149.100006,150.589996,148.720001,150.529999,1736000
12/11/2017,150.550003,151.139999,150.130005,150.690002,1983300
12/12/2017,150.610001,152.800003,149.960007,152.100006,2317900
12/13/2017,151.809998,152.75,150.410004,151.419998,1596800
12/14/2017,151.839996,152.410004,151.149994,151.210007,1612500
12/15/2017,152.539993,152.899994,150.660004,152.660004,3498800
12/18/2017,153.050003,153.75,151.580002,151.720001,2277500
12/19/2017,151.960007,152.789993,150.990005,152.220001,2063900
12/20/2017,152.179993,152.869995,151.619995,151.75,3206200
12/21/2017,156.300003,158.440002,153.910004,154.199997,4563600
12/22/2017,155.779999,156,153.800003,153.889999,1818600
12/26/2017,153.139999,153.470001,152.460007,152.990005,1514400
12/27/2017,153.240005,153.759995,152.830002,153.320007,1690400
12/28/2017,153.460007,153.910004,152.990005,153.570007,1124300
12/29/2017,154.429993,154.580002,153.070007,153.089996,1452100
1/2/2018,153.5,154.100006,152.779999,153.839996,3061900
1/3/2018,152.990005,154.990005,152.990005,154.550003,2064200
1/4/2018,155,156.860001,154.770004,156.380005,1777000
1/5/2018,156.610001,157.720001,156.130005,157.669998,1597600
1/8/2018,157.369995,159.009995,156.839996,158.929993,2616900
1/9/2018,158.5,159.490005,157.449997,159.460007,3204700
1/10/2018,158.949997,159.149994,157.729996,158.899994,1624100
1/11/2018,158.899994,159.399994,158.050003,159.110001,1809200
1/12/2018,159.5,160.639999,158.570007,160.110001,2048800
1/16/2018,160.25,160.369995,157.910004,157.960007,2858700
1/17/2018,159.100006,160.470001,158.809998,160.210007,2084300
1/18/2018,160.130005,161.080002,159.820007,160.940002,1715500
1/19/2018,161.600006,162.5,160.199997,161.75,2246700
1/22/2018,161.210007,161.880005,160.820007,161.429993,1720000
1/23/2018,161.289993,162.050003,160.639999,160.880005,1635800
1/24/2018,161.199997,161.990005,160.539993,160.600006,1951900
1/25/2018,161.119995,161.75,160.619995,160.789993,1327100
1/26/2018,161.25,162.580002,160.330002,162.550003,1950700
1/29/2018,162.330002,162.600006,160.970001,161.190002,1314800
1/30/2018,160.960007,161.160004,159.110001,159.699997,1700000
1/31/2018,160.089996,160.949997,159.729996,160.699997,1878300
2/1/2018,160.160004,161.130005,159.539993,160.460007,1692600
2/2/2018,159.979996,160.270004,156.630005,156.899994,2183600
2/5/2018,156.119995,159.270004,150.729996,151.830002,3733700
2/6/2018,150.289993,155.179993,149.429993,154.690002,4259600
2/7/2018,154.220001,158.929993,153.070007,155.149994,2918700
2/8/2018,155.309998,155.470001,150.369995,150.509995,2900900
2/9/2018,151.690002,154.990005,148.789993,153.839996,3656800
2/12/2018,154.669998,156.470001,153.899994,154.949997,2273700
2/13/2018,154.199997,156.990005,153.990005,156.839996,2059500
2/14/2018,156.009995,160.119995,155.149994,159.789993,2583200
2/15/2018,160.389999,161.110001,158.110001,161.059998,1854900
2/16/2018,160.960007,163.600006,160.850006,162.660004,1997900
2/20/2018,162.380005,162.720001,161.070007,161.440002,1425700
2/21/2018,161.589996,163.759995,160.419998,160.460007,1628600
2/22/2018,161.080002,162,159.910004,160.320007,1511700
2/23/2018,161.100006,163.050003,160.320007,162.949997,1577200
2/26/2018,163.820007,164.830002,162.919998,164.740005,1782800
2/27/2018,164.800003,165.580002,162.550003,162.550003,1820800
2/28/2018,162.899994,164.389999,160.949997,161.009995,2002200
3/1/2018,161.279999,161.589996,155.880005,156.149994,3005400
3/2/2018,155.210007,157.630005,154.690002,157.5,2960100
3/5/2018,157.169998,159.660004,156.990005,158.850006,1936800
3/6/2018,159.169998,160.149994,156.979996,158.029999,2352500
3/7/2018,156.979996,158.960007,156.520004,158.550003,3176200
3/8/2018,159.009995,159.419998,158.039993,158.5,3093200
3/9/2018,159.649994,161.830002,159.210007,161.509995,2988000
3/12/2018,162,162.770004,161.020004,161.690002,2105000
3/13/2018,162.119995,164.300003,162.059998,162.490005,2742200
3/14/2018,162.759995,163.199997,160.419998,161,2214800
3/15/2018,161.289993,163.490005,160.889999,162.860001,1840300
3/16/2018,162.610001,163.289993,160.880005,160.889999,4018600
3/19/2018,160.559998,161.5,159.369995,160.619995,1890000
3/20/2018,160.949997,163.149994,160.949997,162.880005,2249400
3/21/2018,163.199997,163.720001,161.929993,162.029999,3452600
3/22/2018,156.75,157.940002,149.729996,150.229996,8203600
3/23/2018,151.330002,152.470001,147.160004,147.350006,4039800
3/26/2018,149,153.169998,149,152.850006,4231000
3/27/2018,153.229996,153.660004,147.800003,148.860001,3212000
3/28/2018,149.679993,150.350006,147.339996,147.410004,2965700
3/29/2018,148.289993,153.5,147.820007,153.5,3595900
4/2/2018,151.820007,151.820007,146.5,147.979996,2845800
4/3/2018,148.490005,148.970001,146.050003,148.789993,2363300
4/4/2018,146.690002,150.479996,146.059998,149.970001,2161100
4/5/2018,151.100006,152.070007,150.009995,151.570007,3336300
4/6/2018,149.899994,150.789993,146.190002,147.380005,1927200
4/9/2018,148.259995,150.429993,148.009995,148.25,1465800
4/10/2018,149.990005,152.740005,149.839996,152.050003,2257400
4/11/2018,149.399994,149.869995,148.160004,148.399994,1734900
4/12/2018,149.179993,151.130005,148.929993,150.089996,2005600
4/13/2018,151,151.410004,149.460007,150.130005,1607800
4/16/2018,151.449997,152.050003,150.479996,151.419998,2151600
4/17/2018,152.649994,154.589996,152.080002,154.240005,2702300
4/18/2018,154.350006,155.699997,153.339996,155.520004,1975700
4/19/2018,155,155.210007,153.619995,154.589996,1512900
4/20/2018,154.020004,154.75,151.910004,152.410004,2302000
4/23/2018,153.229996,153.460007,152.110001,153.039993,1533000
4/24/2018,153.570007,154.339996,149.850006,151.070007,1922600
4/25/2018,151.5,151.5,148.429993,150.089996,2040200
4/26/2018,150.929993,153.130005,150.600006,152.289993,1634600
4/27/2018,152.289993,152.970001,151.190002,152.389999,1179500
4/30/2018,153.169998,153.259995,151.179993,151.199997,1504700
5/1/2018,151.089996,151.949997,150.119995,151.919998,1204800
5/2/2018,151.720001,152.089996,150.410004,150.710007,1642100
5/3/2018,150.300003,152.039993,149.139999,151.729996,1725000
5/4/2018,150.710007,153.960007,150.350006,153.440002,1504100
5/7/2018,152.949997,153.080002,151.839996,152.300003,2057000
5/8/2018,151.350006,152.5,151.029999,151.940002,1770100
5/9/2018,152.899994,154.979996,152.199997,154.619995,1515300
5/10/2018,154.990005,157,154.429993,156.539993,1299400
5/11/2018,156.539993,157.619995,155.820007,157.080002,1211600
5/14/2018,157.320007,157.649994,155.309998,155.570007,1636700
5/15/2018,154.729996,154.800003,153.380005,154.070007,1774500
5/16/2018,154.5,155.050003,153.660004,154.080002,1946900
5/17/2018,154.410004,155.720001,153.820007,154.929993,1615300
5/18/2018,155,155.929993,154.619995,155.309998,1517400
5/21/2018,156.020004,157.419998,156.020004,156.940002,1653000
